flightfare_key,arrivalAirportKey,available_seats
79179,Malaga,-1
79180,Malaga,-1
79181,Malaga,-1
79182,Malaga,-1
79183,Alicante,-1
79184,Alicante,-1
79185,Alicante,-1
79186,Alicante,-1
79187,Alicante,-1
79188,Alicante,-1
79189,Alicante,-1
79190,Alicante,-1
79191,Alicante,-1
79192,Alicante,-1
79193,Alicante,-1
79194,Alicante,-1
79195,Alicante,-1
79196,Alicante,-1
79197,Alicante,-1
79198,Alicante,-1
79199,Alicante,-1
79200,Alicante,-1
79201,Alicante,-1
79202,Alicante,-1
79203,Alicante,-1
79204,Alicante,-1
79205,Alicante,-1
79206,Alicante,-1
79207,Alicante,-1
79208,Alicante,-1
79209,Alicante,-1
79210,Alicante,-1
79211,Alicante,-1
79212,Alicante,-1
79213,Alicante,-1
79214,Alicante,-1
79215,Alicante,-1
79216,Alicante,-1
79217,Alicante,-1
79218,Alicante,-1
79219,Alicante,-1
79220,Alicante,-1
79221,Alicante,-1
79222,Alicante,-1
79223,Alicante,-1
79224,Alicante,-1
79225,Alicante,-1
79226,Alicante,-1
79227,Alicante,-1
79228,Alicante,-1
79229,Alicante,-1
79230,Alicante,-1
79231,Alicante,-1
79232,Corfu,-1
79233,Corfu,-1
79234,Corfu,-1
79235,Corfu,-1
79236,Corfu,-1
79237,Corfu,-1
79238,Corfu,-1
79239,Corfu,-1
79240,Corfu,-1
79241,Corfu,-1
79242,Corfu,-1
79243,Corfu,-1
79244,Corfu,-1
79245,Corfu,-1
79246,Corfu,-1
79247,Corfu,-1
79248,Corfu,-1
79249,Corfu,-1
79250,Corfu,-1
79251,Corfu,-1
79252,Corfu,-1
79253,Corfu,-1
79254,Corfu,-1
79255,Corfu,-1
79256,Corfu,-1
79330,Kreta,-1
79331,Kreta,-1
79332,Kreta,-1
79333,Kreta,-1
79334,Kreta,-1
79335,Kreta,-1
79336,Kreta,-1
79337,Kreta,-1
79338,Kreta,-1
79339,Kreta,-1
79340,Kreta,-1
79341,Kreta,-1
79342,Kreta,-1
79343,Kreta,-1
79344,Kreta,-1
79345,Kreta,-1
79346,Kreta,-1
79347,Kreta,-1
79348,Kreta,-1
79349,Kreta,-1
79350,Kreta,-1
79351,Kreta,-1
79352,Kreta,-1
79353,Kreta,-1
79354,Kreta,-1
79355,Kreta,-1
79356,Kreta,-1
79357,Kreta,-1
79358,Kreta,-1
79359,Kreta,-1
79360,Kreta,-1
79361,Kreta,-1
79362,Kreta,-1
79363,Kreta,-1
79364,Kreta,-1
79365,Kreta,-1
79366,Kreta,-1
79367,Kreta,-1
79368,Kreta,-1
79369,Kreta,-1
79370,Kreta,-1
79371,Kreta,-1
79372,Kreta,-1
79373,Kreta,-1
79374,Kreta,-1
79375,Kreta,-1
79376,Kreta,-1
79377,Kreta,-1
79378,Palma,-1
79379,Palma,-1
79405,Palma,-1
79406,Palma,-1
79407,Palma,-1
79408,Palma,-1
79409,Palma,-1
79410,Palma,-1
79411,Palma,-1
79412,Palma,-1
79413,Palma,-1
79414,Palma,-1
79415,Palma,-1
79416,Palma,-1
79417,Palma,-1
79418,Palma,-1
79419,Palma,-1
79420,Palma,-1
79421,Palma,-1
79422,Palma,-1
79423,Palma,-1
79424,Palma,-1
79425,Palma,-1
79426,Palma,-1
79427,Palma,-1
79428,Palma,-1
79429,Palma,-1
79430,Tenerife,-1
79431,Tenerife,-1
79432,Tenerife,-1
79433,Tenerife,-1
79434,Tenerife,-1
79435,Tenerife,-1
79436,Tenerife,-1
79437,Tenerife,-1
79438,Tenerife,-1
79439,Tenerife,-1
79440,Tenerife,-1
79441,Tenerife,-1
79442,Alicante,-1
79443,Alicante,-1
79444,Alicante,-1
79445,Alicante,-1
79446,Alicante,-1
79447,Alicante,-1
79448,Alicante,-1
79449,Alicante,-1
79450,Alicante,-1
79451,Alicante,-1
79452,Alicante,-1
79453,Alicante,-1
79454,Alicante,-1
79455,Alicante,-1
79456,Alicante,-1
79457,Alicante,-1
79458,Alicante,-1
79459,Alicante,-1
79460,Malaga,-1
79461,Malaga,-1
79462,Malaga,-1
79463,Malaga,-1
79464,Malaga,-1
79465,Malaga,-1
79466,Malaga,-1
79467,Malaga,-1
79468,Malaga,-1
79469,Malaga,-1
79470,Malaga,-1
79471,Malaga,-1
79472,Malaga,-1
79473,Malaga,-1
79474,Malaga,-1
79475,Malaga,-1
79476,Malaga,-1
79477,Malaga,-1
79478,Malaga,-1
79479,Malaga,-1
79480,Malaga,-1
79481,Malaga,-1
79482,Malaga,-1
79483,Malaga,-1
79484,Malaga,-1
79485,Alicante,-1
79486,Alicante,-1
79487,Alicante,-1
79488,Alicante,-1
79489,Alicante,-1
79490,Alicante,-1
79491,Alicante,-1
79492,Alicante,-1
79493,Alicante,-1
79494,Alicante,-1
79495,Alicante,-1
79496,Alicante,-1
79497,Alicante,-1
79498,Alicante,-1
79499,Alicante,-1
79500,Alicante,-1
79501,Alicante,-1
79502,Alicante,-1
79503,Alicante,-1
79504,Alicante,-1
79505,Alicante,-1
79506,Alicante,-1
79507,Alicante,-1
79508,Alicante,-1
79509,Alicante,-1
79510,Alicante,-1
79511,Alicante,-1
79512,Alicante,-1
79513,Alicante,-1
79514,Alicante,-1
79515,Alicante,-1
79516,Alicante,-1
79517,Alicante,-1
79518,Alicante,-1
79519,Alicante,-1
79520,Alicante,-1
79521,Alicante,-1
79522,Alicante,-1
79523,Alicante,-1
79524,Alicante,-1
79525,Alicante,-1
79526,Alicante,-1
79527,Alicante,-1
79528,Alicante,-1
79529,Alicante,-1
79530,Alicante,-1
79531,Alicante,-1
79532,Alicante,-1
79612,Palma,-18
79613,Palma,-18
79614,Palma,-18
79615,Palma,-18
79616,Palma,-18
79617,Palma,-18
79618,Palma,-18
79619,Palma,-18
79620,Palma,-18
79621,Palma,-18
79622,Palma,-18
79623,Palma,-18
79624,Palma,-18
79625,Palma,-18
79626,Palma,-18
79627,Palma,-18
79628,Palma,-18
79629,Palma,-18
79630,Palma,-18
79631,Palma,-18
79632,Palma,-18
79633,Palma,-18
79634,Palma,-18
79635,Palma,-18
79636,Alicante,-1
79637,Alicante,-1
79638,Alicante,-1
79639,Alicante,-1
79640,Alicante,-1
79641,Alicante,-1
79642,Alicante,-1
79643,Alicante,-1
79644,Alicante,-1
79645,Alicante,-1
79646,Alicante,-1
79647,Alicante,-1
79648,Alicante,-1
79649,Alicante,-1
79650,Alicante,-1
79651,Alicante,-1
79652,Alicante,-1
79653,Alicante,-1
79654,Alicante,-1
79655,Alicante,-1
79656,Alicante,-1
79657,Alicante,-1
79658,Alicante,-1
79659,Alicante,-1
79660,Brindisi,102
79661,Brindisi,102
79662,Brindisi,102
79663,Brindisi,102
79664,Brindisi,102
79665,Brindisi,102
79666,Brindisi,102
79667,Brindisi,102
79668,Brindisi,102
79669,Brindisi,102
79670,Brindisi,102
79671,Brindisi,102
79672,Brindisi,102
79673,Brindisi,102
79674,Brindisi,102
79675,Brindisi,102
79676,Brindisi,102
79677,Brindisi,102
79678,Brindisi,102
79679,Brindisi,102
79680,Brindisi,102
79681,Brindisi,102
79682,Brindisi,102
79683,Brindisi,102
79684,Brindisi,102
79685,Brindisi,102
79686,Brindisi,102
79687,Brindisi,102
79688,Brindisi,102
79689,Brindisi,102
79690,Brindisi,102
79691,Brindisi,102
79692,Brindisi,102
79693,Brindisi,102
79694,Brindisi,102
79695,Brindisi,102
79696,Brindisi,102
79697,Brindisi,102
79698,Brindisi,102
79699,Brindisi,102
79700,Brindisi,102
79701,Brindisi,102
79702,Brindisi,102
79703,Brindisi,102
79704,Brindisi,102
79705,Brindisi,102
79706,Brindisi,102
79707,Faro,-1
79708,Faro,-1
79709,Faro,-1
79710,Faro,-1
79711,Faro,-1
79712,Faro,-1
79713,Faro,-1
79714,Faro,-1
79715,Faro,-1
79716,Faro,-1
79717,Faro,-1
79718,Faro,-1
79719,Faro,-1
79720,Faro,-1
79721,Faro,-1
79722,Faro,-1
79723,Faro,-1
79724,Faro,-1
79725,Faro,-1
79726,Faro,-1
79727,Faro,-1
79728,Faro,-1
79729,Faro,-1
79730,Faro,-1
79731,Faro,90
79732,Faro,90
79733,Faro,90
79734,Faro,90
79735,Faro,90
79736,Faro,90
79737,Faro,90
79738,Faro,90
79739,Faro,90
79740,Faro,90
79741,Faro,90
79742,Faro,90
79743,Faro,90
79744,Faro,90
79745,Faro,90
79746,Faro,90
79747,Faro,90
79748,Faro,90
79749,Faro,90
79750,Faro,90
79751,Faro,90
79752,Faro,90
79753,Faro,90
79754,Faro,90
79755,Faro,-1
79756,Faro,-1
79757,Faro,-1
79758,Faro,-1
79759,Faro,-1
79760,Faro,-1
79761,Faro,-1
79762,Faro,-1
79763,Faro,-1
79764,Faro,-1
79765,Faro,-1
79766,Faro,-1
79767,Faro,-1
79768,Faro,-1
79769,Faro,-1
79770,Faro,-1
79771,Faro,-1
79772,Faro,-1
79773,Faro,-1
79774,Faro,-1
79775,Faro,-1
79776,Faro,-1
79777,Faro,-1
79778,Faro,-1
79779,Faro,-1
79780,Ibiza,80
79781,Ibiza,80
79782,Ibiza,80
79783,Ibiza,80
79784,Ibiza,80
79785,Ibiza,80
79786,Ibiza,80
79787,Ibiza,80
79788,Ibiza,80
79789,Ibiza,80
79790,Ibiza,80
79791,Ibiza,80
79792,Ibiza,80
79793,Ibiza,80
79794,Ibiza,80
79795,Ibiza,80
79796,Ibiza,80
79797,Ibiza,80
79798,Ibiza,80
79799,Ibiza,80
79800,Ibiza,80
79801,Ibiza,80
79802,Ibiza,80
79803,Ibiza,80
79804,Ibiza,80
79805,Ibiza,80
79806,Ibiza,80
79807,Ibiza,80
79808,Ibiza,80
79809,Ibiza,80
79810,Ibiza,80
79811,Ibiza,80
79812,Ibiza,80
79813,Ibiza,80
79814,Ibiza,80
79815,Ibiza,80
79816,Ibiza,80
79817,Ibiza,80
79818,Ibiza,80
79819,Ibiza,80
79820,Ibiza,80
79821,Ibiza,80
79822,Ibiza,80
79823,Ibiza,80
79824,Ibiza,80
79825,Ibiza,80
79826,Ibiza,80
79827,Ibiza,80
79828,Napels,148
79829,Napels,148
79830,Napels,148
79831,Napels,148
79832,Napels,148
79833,Napels,148
79834,Napels,148
79835,Napels,148
79836,Napels,148
79837,Napels,148
79838,Napels,148
79839,Napels,148
79840,Napels,148
79841,Napels,148
79842,Napels,148
79843,Napels,148
79844,Napels,148
79845,Napels,148
79846,Napels,148
79847,Napels,148
79848,Napels,148
79849,Napels,148
79850,Napels,148
79851,Napels,148
79852,Palma,-1
79853,Palma,-1
79854,Palma,-1
79855,Palma,-1
79856,Palma,-1
79857,Palma,-1
79858,Palma,-1
79859,Palma,-1
79860,Palma,-1
79861,Palma,-1
79862,Palma,-1
79863,Palma,-1
79864,Palma,-1
79865,Palma,-1
79866,Palma,-1
79867,Palma,-1
79868,Palma,-1
79869,Palma,-1
79870,Palma,-1
79871,Palma,-1
79872,Palma,-1
79873,Palma,-1
79874,Palma,-1
79875,Palma,-1
79876,Palma,-1
79877,Palma,-1
79878,Palma,-1
79879,Palma,-1
79880,Palma,-1
79881,Palma,-1
79882,Palma,-1
79883,Palma,-1
79884,Palma,-1
79885,Palma,-1
79886,Palma,-1
79887,Palma,-1
79888,Palma,-1
79889,Palma,-1
79890,Palma,-1
79891,Palma,-1
79892,Palma,-1
79893,Palma,-1
79894,Palma,-1
79895,Palma,-1
79896,Palma,-1
79897,Palma,-1
79898,Palma,-1
79899,Palma,-1
79900,Palma,-1
79901,Palma,-1
79902,Palma,-1
79903,Palma,-1
79904,Palma,-1
79905,Palma,-1
79906,Palma,-1
79907,Palma,-1
79908,Palma,-1
79909,Palma,-1
79910,Palma,-1
79911,Palma,-1
79912,Palma,-1
79913,Palma,-1
79914,Palma,-1
79915,Palma,-1
79916,Palma,-1
79917,Palma,-1
79918,Palma,-1
79919,Palma,-1
79920,Palma,-1
79921,Palma,-1
79922,Palma,-1
79923,Palma,-1
79924,Rhodos,-1
79925,Rhodos,-1
79926,Rhodos,-1
79927,Rhodos,-1
79928,Rhodos,-1
79929,Rhodos,-1
79930,Rhodos,-1
79931,Rhodos,-1
79932,Rhodos,-1
79933,Rhodos,-1
79934,Rhodos,-1
79935,Rhodos,-1
79936,Rhodos,-1
79937,Rhodos,-1
79938,Rhodos,-1
79939,Rhodos,-1
79940,Rhodos,-1
79941,Rhodos,-1
79942,Rhodos,-1
79943,Rhodos,-1
79944,Rhodos,-1
79945,Rhodos,-1
79946,Rhodos,-1
79947,Rhodos,-1
79948,Rhodos,-1
79949,Rhodos,-1
79950,Rhodos,-1
79951,Rhodos,-1
79952,Rhodos,-1
79953,Rhodos,-1
79954,Rhodos,-1
79955,Rhodos,-1
79956,Rhodos,-1
79957,Rhodos,-1
79958,Rhodos,-1
79959,Rhodos,-1
79960,Rhodos,-1
79961,Rhodos,-1
79962,Rhodos,-1
79963,Rhodos,-1
79964,Rhodos,-1
79965,Rhodos,-1
79966,Rhodos,-1
79967,Rhodos,-1
79968,Rhodos,-1
79969,Rhodos,-1
80057,Malaga,-1
80058,Malaga,-1
80059,Malaga,-1
80060,Malaga,-1
80061,Malaga,-1
80062,Malaga,-1
80063,Malaga,-1
80064,Malaga,-1
80065,Malaga,-1
80066,Malaga,-1
80067,Malaga,-1
80068,Malaga,-1
80069,Malaga,-1
80070,Malaga,-1
80071,Malaga,-1
80072,Malaga,-1
80073,Malaga,-1
80074,Malaga,-1
80075,Malaga,-1
80076,Malaga,-1
80077,Malaga,-1
80078,Malaga,-1
80079,Malaga,-1
80080,Malaga,-1
80106,Ibiza,-1
80107,Ibiza,-1
80108,Ibiza,-1
80109,Ibiza,-1
80110,Ibiza,-1
80111,Ibiza,-1
80112,Ibiza,-1
80113,Ibiza,-1
80114,Ibiza,-1
80115,Ibiza,-1
80116,Ibiza,-1
80117,Ibiza,-1
80118,Ibiza,-1
80119,Ibiza,-1
80120,Ibiza,-1
80121,Ibiza,-1
80122,Ibiza,-1
80123,Ibiza,-1
80124,Ibiza,-1
80125,Ibiza,-1
80126,Ibiza,-1
80127,Ibiza,-1
80128,Ibiza,-1
80129,Ibiza,-1
80130,Ibiza,-1
80131,Malaga,-1
80132,Malaga,-1
80133,Malaga,-1
80134,Malaga,-1
80135,Malaga,-1
80136,Malaga,-1
80137,Malaga,-1
80138,Malaga,-1
80139,Malaga,-1
80140,Malaga,-1
80141,Malaga,-1
80142,Malaga,-1
80143,Malaga,-1
80144,Malaga,-1
80145,Malaga,-1
80146,Malaga,-1
80147,Malaga,-1
80148,Malaga,-1
80149,Malaga,-1
80150,Malaga,-1
80151,Malaga,-1
80152,Malaga,-1
80153,Malaga,-1
80154,Alicante,-1
80155,Alicante,-1
80156,Alicante,-1
80157,Alicante,-1
80158,Alicante,-1
80159,Alicante,-1
80160,Alicante,-1
80161,Alicante,-1
80162,Alicante,-1
80163,Alicante,-1
80164,Alicante,-1
80165,Alicante,-1
80166,Alicante,-1
80167,Alicante,-1
80168,Alicante,-1
80169,Alicante,-1
80170,Alicante,-1
80171,Alicante,-1
80172,Alicante,-1
80173,Alicante,-1
80174,Alicante,-1
80175,Alicante,-1
80176,Alicante,-1
80177,Alicante,-1
80178,Alicante,-1
80179,Alicante,-1
80180,Alicante,-1
80181,Alicante,-1
80182,Alicante,-1
80183,Alicante,-1
80184,Alicante,-1
80185,Alicante,-1
80186,Alicante,-1
80187,Alicante,-1
80188,Alicante,-1
80189,Alicante,-1
80190,Alicante,-1
80191,Alicante,-1
80192,Alicante,-1
80193,Alicante,-1
80194,Alicante,-1
80195,Alicante,-1
80196,Alicante,-1
80197,Alicante,-1
80198,Alicante,-1
80199,Alicante,-1
80200,Alicante,-1
80201,Alicante,-1
80202,Alicante,-1
80203,Alicante,-1
80204,Alicante,-1
80205,Alicante,-1
80206,Alicante,-1
80207,Alicante,-1
80208,Alicante,-1
80209,Alicante,-1
80210,Alicante,-1
80211,Alicante,-1
80212,Alicante,-1
80213,Alicante,-1
80214,Alicante,-1
80215,Alicante,-1
80216,Alicante,-1
80217,Alicante,-1
80218,Alicante,-1
80219,Alicante,-1
80220,Alicante,-1
80221,Alicante,-1
80222,Alicante,-1
80223,Alicante,-1
80224,Alicante,-1
80225,Alicante,-1
80226,Alicante,-1
80227,Alicante,-1
80228,Alicante,-1
80229,Alicante,-1
80230,Alicante,-1
80231,Alicante,-1
80232,Alicante,-1
80233,Alicante,-1
80234,Alicante,-1
80235,Alicante,-1
80236,Alicante,-1
80237,Alicante,-1
80238,Alicante,-1
80239,Alicante,-1
80240,Alicante,-1
80241,Alicante,-1
80242,Alicante,-1
80243,Alicante,-1
80244,Alicante,-1
80245,Alicante,-1
80246,Alicante,-1
80247,Alicante,-1
80248,Alicante,-1
80249,Alicante,-1
80250,Alicante,-1
80251,Alicante,-1
80252,Alicante,-1
80253,Alicante,-1
80254,Alicante,-1
80255,Alicante,-1
80256,Alicante,-1
80257,Alicante,-1
80258,Alicante,-1
80259,Alicante,-1
80260,Alicante,-1
80261,Alicante,-1
80262,Alicante,-1
80263,Alicante,-1
80264,Alicante,-1
80265,Alicante,-1
80266,Alicante,-1
80267,Alicante,-1
80268,Alicante,-1
80269,Alicante,-1
80270,Alicante,-1
80271,Alicante,-1
80272,Alicante,-1
80273,Alicante,-1
80274,Alicante,-1
80275,Alicante,-1
80276,Alicante,-1
80302,Kreta,-1
80303,Kreta,-1
80304,Kreta,-1
80305,Kreta,-1
80306,Kreta,-1
80307,Kreta,-1
80308,Kreta,-1
80309,Kreta,-1
80310,Kreta,-1
80311,Kreta,-1
80312,Kreta,-1
80313,Kreta,-1
80314,Kreta,-1
80315,Kreta,-1
80316,Kreta,-1
80317,Kreta,-1
80318,Kreta,-1
80319,Kreta,-1
80320,Kreta,-1
80321,Kreta,-1
80322,Kreta,-1
80323,Kreta,-1
80324,Kreta,-1
80325,Kreta,-1
80326,Palma,-1
80327,Palma,-1
80328,Palma,-1
80329,Palma,-1
80330,Palma,-1
80331,Palma,-1
80332,Palma,-1
80333,Palma,-1
80334,Palma,-1
80335,Palma,-1
80336,Palma,-1
80337,Palma,-1
80338,Palma,-1
80339,Palma,-1
80340,Palma,-1
80341,Palma,-1
80342,Palma,-1
80343,Palma,-1
80344,Palma,-1
80345,Palma,-1
80346,Palma,-1
80347,Palma,-1
80348,Palma,-1
80349,Palma,-1
80350,Palma,-1
80351,Palma,-1
80352,Palma,-1
80353,Palma,-1
80354,Palma,-1
80355,Palma,-1
80356,Palma,-1
80357,Palma,-1
80358,Palma,-1
80359,Palma,-1
80360,Palma,-1
80361,Palma,-1
80362,Palma,-1
80363,Palma,-1
80364,Palma,-1
80365,Palma,-1
80366,Palma,-1
80367,Palma,-1
80368,Tenerife,-1
80369,Tenerife,-1
80370,Tenerife,-1
80371,Tenerife,-1
80372,Tenerife,-1
80373,Tenerife,-1
80374,Tenerife,-1
80375,Tenerife,-1
80376,Tenerife,-1
80377,Tenerife,-1
80378,Tenerife,-1
80379,Tenerife,-1
80380,Tenerife,-1
80381,Tenerife,-1
80382,Tenerife,-1
80383,Tenerife,-1
80384,Tenerife,-1
80385,Tenerife,-1
80386,Tenerife,-1
80387,Tenerife,-1
80388,Tenerife,-1
80389,Tenerife,-1
80390,Tenerife,-1
80391,Tenerife,-1
80392,Tenerife,-1
80393,Tenerife,-1
80394,Tenerife,-1
80395,Tenerife,-1
80396,Tenerife,-1
80397,Tenerife,-1
80398,Tenerife,-1
80399,Tenerife,-1
80400,Tenerife,-1
80401,Tenerife,-1
80402,Tenerife,-1
80403,Tenerife,-1
80404,Tenerife,-1
80405,Tenerife,-1
80406,Tenerife,-1
80407,Tenerife,-1
80408,Tenerife,-1
80409,Tenerife,-1
80410,Tenerife,-1
80411,Tenerife,-1
80462,Malaga,-1
80463,Malaga,-1
80464,Malaga,-1
80465,Malaga,-1
80466,Malaga,-1
80467,Malaga,-1
80468,Malaga,-1
80469,Malaga,-1
80470,Malaga,-1
80471,Malaga,-1
80472,Malaga,-1
80473,Malaga,-1
80474,Malaga,-1
80475,Malaga,-1
80476,Malaga,-1
80477,Malaga,-1
80478,Malaga,-1
80479,Malaga,-1
80480,Malaga,-1
80481,Malaga,-1
80482,Malaga,-1
80483,Malaga,-1
80484,Malaga,-1
80485,Malaga,-1
80486,Malaga,-1
80589,Palma,-18
80590,Palma,-18
80591,Palma,-18
80592,Palma,-18
80593,Palma,-18
80594,Palma,-18
80595,Palma,-18
80596,Palma,-18
80597,Palma,-18
80598,Palma,-18
80599,Palma,-18
80600,Palma,-18
80601,Palma,-18
80602,Palma,-18
80603,Palma,-18
80604,Palma,-18
80605,Palma,-18
80606,Palma,-18
80607,Palma,-18
80608,Palma,-18
80609,Palma,-18
80610,Palma,-18
80611,Palma,-18
80612,Palma,-18
80613,Alicante,-1
80614,Alicante,-1
80615,Alicante,-1
80616,Alicante,-1
80617,Alicante,-1
80618,Alicante,-1
80619,Alicante,-1
80620,Alicante,-1
80621,Alicante,-1
80622,Alicante,-1
80623,Alicante,-1
80624,Alicante,-1
80625,Alicante,-1
80626,Alicante,-1
80627,Alicante,-1
80628,Alicante,-1
80629,Alicante,-1
80630,Alicante,-1
80631,Alicante,-1
80632,Alicante,-1
80633,Alicante,-1
80634,Alicante,-1
80635,Alicante,-1
80636,Alicante,-1
80637,Brindisi,102
80638,Brindisi,102
80639,Brindisi,102
80640,Brindisi,102
80641,Brindisi,102
80642,Brindisi,102
80643,Brindisi,102
80644,Brindisi,102
80645,Brindisi,102
80646,Brindisi,102
80647,Brindisi,102
80648,Brindisi,102
80649,Brindisi,102
80650,Brindisi,102
80651,Brindisi,102
80652,Brindisi,102
80653,Brindisi,102
80654,Brindisi,102
80655,Brindisi,102
80656,Brindisi,102
80657,Brindisi,102
80658,Brindisi,102
80659,Brindisi,102
80660,Brindisi,102
80661,Brindisi,102
80662,Brindisi,102
80663,Brindisi,102
80664,Brindisi,102
80665,Brindisi,102
80666,Brindisi,102
80667,Brindisi,102
80668,Brindisi,102
80669,Brindisi,102
80670,Brindisi,102
80671,Brindisi,102
80672,Brindisi,102
80673,Brindisi,102
80674,Brindisi,102
80675,Brindisi,102
80676,Brindisi,102
80677,Brindisi,102
80678,Brindisi,102
80679,Brindisi,102
80680,Brindisi,102
80681,Brindisi,102
80682,Brindisi,102
80683,Brindisi,102
80684,Faro,-1
80685,Faro,-1
80686,Faro,-1
80687,Faro,-1
80688,Faro,-1
80689,Faro,-1
80690,Faro,-1
80691,Faro,-1
80692,Faro,-1
80693,Faro,-1
80694,Faro,-1
80695,Faro,-1
80696,Faro,-1
80697,Faro,-1
80698,Faro,-1
80699,Faro,-1
80700,Faro,-1
80701,Faro,-1
80702,Faro,-1
80703,Faro,-1
80704,Faro,-1
80705,Faro,-1
80706,Faro,-1
80707,Faro,-1
80708,Faro,90
80709,Faro,90
80710,Faro,90
80711,Faro,90
80712,Faro,90
80713,Faro,90
80714,Faro,90
80715,Faro,90
80716,Faro,90
80717,Faro,90
80718,Faro,90
80719,Faro,90
80720,Faro,90
80721,Faro,90
80722,Faro,90
80723,Faro,90
80724,Faro,90
80725,Faro,90
80726,Faro,90
80727,Faro,90
80728,Faro,90
80729,Faro,90
80730,Faro,90
80731,Faro,90
80732,Faro,-1
80733,Faro,-1
80734,Faro,-1
80735,Faro,-1
80736,Faro,-1
80737,Faro,-1
80738,Faro,-1
80739,Faro,-1
80740,Faro,-1
80741,Faro,-1
80742,Faro,-1
80743,Faro,-1
80744,Faro,-1
80745,Faro,-1
80746,Faro,-1
80747,Faro,-1
80748,Faro,-1
80749,Faro,-1
80750,Faro,-1
80751,Faro,-1
80752,Faro,-1
80753,Faro,-1
80754,Faro,-1
80755,Faro,-1
80756,Faro,-1
80757,Ibiza,80
80758,Ibiza,80
80759,Ibiza,80
80760,Ibiza,80
80761,Ibiza,80
80762,Ibiza,80
80763,Ibiza,80
80764,Ibiza,80
80765,Ibiza,80
80766,Ibiza,80
80767,Ibiza,80
80768,Ibiza,80
80769,Ibiza,80
80770,Ibiza,80
80771,Ibiza,80
80772,Ibiza,80
80773,Ibiza,80
80774,Ibiza,80
80775,Ibiza,80
80776,Ibiza,80
80777,Ibiza,80
80778,Ibiza,80
80779,Ibiza,80
80780,Ibiza,80
80781,Ibiza,80
80782,Ibiza,80
80783,Ibiza,80
80784,Ibiza,80
80785,Ibiza,80
80786,Ibiza,80
80787,Ibiza,80
80788,Ibiza,80
80789,Ibiza,80
80790,Ibiza,80
80791,Ibiza,80
80792,Ibiza,80
80793,Ibiza,80
80794,Ibiza,80
80795,Ibiza,80
80796,Ibiza,80
80797,Ibiza,80
80798,Ibiza,80
80799,Ibiza,80
80800,Ibiza,80
80801,Ibiza,80
80802,Ibiza,80
80803,Ibiza,80
80804,Ibiza,80
80805,Napels,148
80806,Napels,148
80807,Napels,148
80808,Napels,148
80809,Napels,148
80810,Napels,148
80811,Napels,148
80812,Napels,148
80813,Napels,148
80814,Napels,148
80815,Napels,148
80816,Napels,148
80817,Napels,148
80818,Napels,148
80819,Napels,148
80820,Napels,148
80821,Napels,148
80822,Napels,148
80823,Napels,148
80824,Napels,148
80825,Napels,148
80826,Napels,148
80827,Napels,148
80828,Napels,148
80829,Palma,-1
80830,Palma,-1
80831,Palma,-1
80832,Palma,-1
80833,Palma,-1
80834,Palma,-1
80835,Palma,-1
80836,Palma,-1
80837,Palma,-1
80838,Palma,-1
80839,Palma,-1
80840,Palma,-1
80841,Palma,-1
80842,Palma,-1
80843,Palma,-1
80844,Palma,-1
80845,Palma,-1
80846,Palma,-1
80847,Palma,-1
80848,Palma,-1
80849,Palma,-1
80850,Palma,-1
80851,Palma,-1
80852,Palma,-1
80853,Palma,-1
80854,Palma,-1
80855,Palma,-1
80856,Palma,-1
80857,Palma,-1
80858,Palma,-1
80859,Palma,-1
80860,Palma,-1
80861,Palma,-1
80862,Palma,-1
80863,Palma,-1
80864,Palma,-1
80865,Palma,-1
80866,Palma,-1
80867,Palma,-1
80868,Palma,-1
80869,Palma,-1
80870,Palma,-1
80871,Palma,-1
80872,Palma,-1
80873,Palma,-1
80874,Palma,-1
80875,Palma,-1
80876,Palma,-1
80877,Palma,-1
80878,Palma,-1
80879,Palma,-1
80880,Palma,-1
80881,Palma,-1
80882,Palma,-1
80883,Palma,-1
80884,Palma,-1
80885,Palma,-1
80886,Palma,-1
80887,Palma,-1
80888,Palma,-1
80889,Palma,-1
80890,Palma,-1
80891,Palma,-1
80892,Palma,-1
80893,Palma,-1
80894,Palma,-1
80895,Palma,-1
80896,Palma,-1
80897,Palma,-1
80898,Palma,-1
80899,Palma,-1
80900,Palma,-1
80901,Rhodos,-1
80902,Rhodos,-1
80903,Rhodos,-1
80904,Rhodos,-1
80905,Rhodos,-1
80906,Rhodos,-1
80907,Rhodos,-1
80908,Rhodos,-1
80909,Rhodos,-1
80910,Rhodos,-1
80911,Rhodos,-1
80912,Rhodos,-1
80913,Rhodos,-1
80914,Rhodos,-1
80915,Rhodos,-1
80916,Rhodos,-1
80917,Rhodos,-1
80918,Rhodos,-1
80919,Rhodos,-1
80920,Rhodos,-1
80921,Rhodos,-1
80922,Rhodos,-1
80923,Rhodos,-1
80924,Rhodos,-1
80925,Rhodos,-1
80926,Rhodos,-1
80927,Rhodos,-1
80928,Rhodos,-1
80929,Rhodos,-1
80930,Rhodos,-1
80931,Rhodos,-1
80932,Rhodos,-1
80933,Rhodos,-1
80934,Rhodos,-1
80935,Rhodos,-1
80936,Rhodos,-1
80937,Rhodos,-1
80938,Rhodos,-1
80939,Rhodos,-1
80940,Rhodos,-1
80941,Rhodos,-1
80942,Rhodos,-1
80943,Rhodos,-1
80944,Rhodos,-1
80945,Rhodos,-1
80946,Rhodos,-1
81035,Malaga,-1
81036,Malaga,-1
81037,Malaga,-1
